Jahr;Schulgemeinde;Land;country_n;per_n;rank;diff_c
2016;Limmattal;Frankreich;7;0.0022996057818659658;3180;67
2016;Limmattal;Ghana;5;0.0016425755584756898;3919;67
2016;Limmattal;Griechenland;4;0.001314060446780552;4399;67
2016;Limmattal;Grossbritannien;4;0.001314060446780552;4399;67
2016;Limmattal;Indien;13;0.0042706964520367935;2166;67
2016;Limmattal;Irak;8;0.002628120893561104;2923;67
2016;Limmattal;Irland;1;3.28515111695138e-4;7272;67
2016;Limmattal;Italien;75;0.024638633377135347;715;67
2016;Limmattal;Kamerun;3;9.855453350854138e-4;5028;67
2016;Limmattal;Kenya;3;9.855453350854138e-4;5028;67
2016;Limmattal;Kolumbien;7;0.0022996057818659658;3180;67
2016;Limmattal;Kongo (Brazzaville);7;0.0022996057818659658;3180;67
2016;Limmattal;Kosovo;39;0.012812089356110381;1140;67
2016;Limmattal;Kroatien;7;0.0022996057818659658;3180;67
2016;Limmattal;Libanon;4;0.001314060446780552;4399;67
2016;Limmattal;Libyen;4;0.001314060446780552;4399;67
2016;Limmattal;Mali;1;3.28515111695138e-4;7272;67
2016;Limmattal;Marokko;1;3.28515111695138e-4;7272;67
2016;Limmattal;Niederlande;3;9.855453350854138e-4;5028;67
2016;Limmattal;Nigeria;2;6.57030223390276e-4;5887;67
2016;Limmattal;Nordmazedonien;65;0.021353482260183968;827;67
2016;Limmattal;Norwegen;1;3.28515111695138e-4;7272;67
2016;Limmattal;Österreich;3;9.855453350854138e-4;5028;67
2016;Limmattal;Peru;5;0.0016425755584756898;3919;67
2016;Limmattal;Philippinen;4;0.001314060446780552;4399;67
2016;Limmattal;Polen;4;0.001314060446780552;4399;67
2016;Limmattal;Portugal;183;0.06011826544021025;318;67
2016;Limmattal;Rumänien;5;0.0016425755584756898;3919;67
2016;Limmattal;Russland;3;9.855453350854138e-4;5028;67
2016;Limmattal;Rwanda;1;3.28515111695138e-4;7272;67
2016;Limmattal;Schweiz;2138;0.702365308804205;93;67
2016;Limmattal;Serbien;36;0.011826544021024968;1202;67
2016;Limmattal;Sierra Leone;1;3.28515111695138e-4;7272;67
2016;Limmattal;Slowakische Republik;5;0.0016425755584756898;3919;67
2016;Limmattal;Somalia;23;0.0075558475689881735;1532;67
2016;Limmattal;Spanien;46;0.015111695137976347;1035;67
2016;Limmattal;Sri Lanka;42;0.013797634691195795;1092;67
2016;Limmattal;Staatenlos;3;9.855453350854138e-4;5028;67
2016;Limmattal;Syrien;17;0.005584756898817346;1816;67
2016;Limmattal;Thailand;16;0.005256241787122208;1886;67
2016;Limmattal;Tschechische Republik;1;3.28515111695138e-4;7272;67
2016;Limmattal;Tunesien;2;6.57030223390276e-4;5887;67
2016;Limmattal;Türkei;39;0.012812089356110381;1140;67
2016;Limmattal;Ukraine;1;3.28515111695138e-4;7272;67
2016;Limmattal;Ungarn;4;0.001314060446780552;4399;67
2016;Limmattal;Venezuela;1;3.28515111695138e-4;7272;67
2016;Limmattal;Vereinigte Staaten;4;0.001314060446780552;4399;67
2016;Limmattal;Zimbabwe;1;3.28515111695138e-4;7272;67
2016;Schwamendingen;Afghanistan;15;0.0044444444444444444;1955;79
2016;Schwamendingen;Algerien;7;0.002074074074074074;3180;79
2016;Schwamendingen;Angola;9;0.0026666666666666666;2733;79
2016;Schwamendingen;Argentinien;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Aserbaidschan;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Äthiopien;4;0.0011851851851851852;4399;79
2016;Schwamendingen;Bangladesh;11;0.003259259259259259;2428;79
2016;Schwamendingen;Bolivien;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Bosnien-Herzegowina;9;0.0026666666666666666;2733;79
2016;Schwamendingen;Brasilien;14;0.004148148148148148;2063;79
2016;Schwamendingen;Bulgarien;4;0.0011851851851851852;4399;79
2016;Schwamendingen;Chile;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;China;12;0.0035555555555555557;2274;79
2016;Schwamendingen;Côte d'Ivoire;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Dänemark;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Deutschland;84;0.024888888888888887;644;79
2016;Schwamendingen;Dominikanische Republik;16;0.004740740740740741;1886;79
2016;Schwamendingen;Eritrea;56;0.016592592592592593;920;79
2016;Schwamendingen;Finnland;3;8.888888888888889e-4;5028;79
2016;Schwamendingen;Frankreich;7;0.002074074074074074;3180;79
2016;Schwamendingen;Ghana;12;0.0035555555555555557;2274;79
2016;Schwamendingen;Griechenland;14;0.004148148148148148;2063;79
2016;Schwamendingen;Grossbritannien;7;0.002074074074074074;3180;79
2016;Schwamendingen;Haiti;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Indien;27;0.008;1412;79
2016;Schwamendingen;Indonesien;3;8.888888888888889e-4;5028;79
2016;Schwamendingen;Irak;16;0.004740740740740741;1886;79
2016;Schwamendingen;Iran;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Irland;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Italien;85;0.025185185185185185;636;79
2016;Schwamendingen;Japan;3;8.888888888888889e-4;5028;79
2016;Schwamendingen;Kamerun;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Kolumbien;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Kongo (Brazzaville);10;0.002962962962962963;2565;79
2016;Schwamendingen;Korea (Süd-);2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Kosovo;71;0.021037037037037038;754;79
2016;Schwamendingen;Kroatien;8;0.0023703703703703703;2923;79
2016;Schwamendingen;Laos;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Libanon;3;8.888888888888889e-4;5028;79
2016;Schwamendingen;Liberia;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Libyen;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Liechtenstein;3;8.888888888888889e-4;5028;79
2016;Schwamendingen;Luxemburg;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Malaysia;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Marokko;4;0.0011851851851851852;4399;79
2016;Schwamendingen;Mexiko;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Mongolei;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Montenegro;12;0.0035555555555555557;2274;79
2016;Schwamendingen;Niederlande;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Nigeria;6;0.0017777777777777779;3495;79
2016;Schwamendingen;Nordmazedonien;49;0.01451851851851852;990;79
2016;Schwamendingen;Norwegen;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Österreich;14;0.004148148148148148;2063;79
2016;Schwamendingen;Pakistan;18;0.005333333333333333;1748;79
2016;Schwamendingen;Peru;5;0.0014814814814814814;3919;79
2016;Schwamendingen;Philippinen;6;0.0017777777777777779;3495;79
2016;Schwamendingen;Polen;9;0.0026666666666666666;2733;79
2016;Schwamendingen;Portugal;178;0.05274074074074074;327;79
2016;Schwamendingen;Rumänien;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Russland;7;0.002074074074074074;3180;79
2016;Schwamendingen;Schweden;4;0.0011851851851851852;4399;79
2016;Schwamendingen;Schweiz;2219;0.6574814814814814;88;79
2016;Schwamendingen;Senegal;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Serbien;73;0.02162962962962963;730;79
2016;Schwamendingen;Slowakische Republik;6;0.0017777777777777779;3495;79
2016;Schwamendingen;Somalia;37;0.010962962962962963;1186;79
2016;Schwamendingen;Spanien;36;0.010666666666666666;1202;79
2016;Schwamendingen;Sri Lanka;35;0.01037037037037037;1226;79
2016;Schwamendingen;Staat unbekannt;3;8.888888888888889e-4;5028;79
2016;Schwamendingen;Staatenlos;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Syrien;15;0.0044444444444444444;1955;79
2016;Schwamendingen;Taiwan;2;5.925925925925926e-4;5887;79
2016;Schwamendingen;Thailand;3;8.888888888888889e-4;5028;79
2016;Schwamendingen;Tunesien;17;0.005037037037037037;1816;79
2016;Schwamendingen;Türkei;57;0.016888888888888887;911;79
2016;Schwamendingen;Ukraine;1;2.962962962962963e-4;7272;79
2016;Schwamendingen;Ungarn;5;0.0014814814814814814;3919;79
2016;Schwamendingen;Vereinigte Staaten;3;8.888888888888889e-4;5028;79
2016;Schwamendingen;Vietnam;3;8.888888888888889e-4;5028;79
2016;Uto;Afghanistan;23;0.004805683242791475;1532;80
2016;Uto;Algerien;5;0.0010447137484329294;3919;80
2016;Uto;Angola;5;0.0010447137484329294;3919;80
2016;Uto;Aserbaidschan;1;2.089427496865859e-4;7272;80
2016;Uto;Äthiopien;9;0.0018804847471792729;2733;80
2016;Uto;Bangladesh;13;0.0027162557459256163;2166;80
2016;Uto;Belarus;1;2.089427496865859e-4;7272;80
2016;Uto;Belgien;3;6.268282490597576e-4;5028;80
2016;Uto;Bosnien-Herzegowina;13;0.0027162557459256163;2166;80
2016;Uto;Brasilien;7;0.0014625992478061011;3180;80
2016;Uto;Bulgarien;4;8.357709987463436e-4;4399;80
2016;Uto;Chile;1;2.089427496865859e-4;7272;80
2016;Uto;China;4;8.357709987463436e-4;4399;80
2016;Uto;Costa Rica;1;2.089427496865859e-4;7272;80
2016;Uto;Côte d'Ivoire;4;8.357709987463436e-4;4399;80
2016;Uto;Dänemark;2;4.178854993731718e-4;5887;80
2016;Uto;Deutschland;229;0.047847889678228166;238;80
2016;Uto;Dominikanische Republik;9;0.0018804847471792729;2733;80
2016;Uto;Eritrea;54;0.011282908483075638;939;80
2016;Uto;Frankreich;18;0.0037609694943585457;1748;80
2016;Uto;Gambia;1;2.089427496865859e-4;7272;80
2016;Uto;Ghana;5;0.0010447137484329294;3919;80
2016;Uto;Griechenland;3;6.268282490597576e-4;5028;80
2016;Uto;Grossbritannien;29;0.00605933974091099;1351;80
2016;Uto;Indien;11;0.002298370246552445;2428;80
2016;Uto;Irak;5;0.0010447137484329294;3919;80
2016;Uto;Iran;1;2.089427496865859e-4;7272;80
2016;Uto;Irland;3;6.268282490597576e-4;5028;80
2016;Uto;Israel;4;8.357709987463436e-4;4399;80
2016;Uto;Italien;59;0.012327622231508567;889;80
2016;Uto;Japan;1;2.089427496865859e-4;7272;80
2016;Uto;Kamerun;1;2.089427496865859e-4;7272;80
2016;Uto;Kanada;6;0.0012536564981195152;3495;80
2016;Uto;Kirgistan;1;2.089427496865859e-4;7272;80
2016;Uto;Kolumbien;3;6.268282490597576e-4;5028;80
2016;Uto;Kongo (Brazzaville);9;0.0018804847471792729;2733;80
2016;Uto;Kosovo;45;0.009402423735896365;1050;80
2016;Uto;Kroatien;10;0.002089427496865859;2565;80
2016;Uto;Kuba;1;2.089427496865859e-4;7272;80
2016;Uto;Lettland;2;4.178854993731718e-4;5887;80
2016;Uto;Libanon;3;6.268282490597576e-4;5028;80
2016;Uto;Liberia;1;2.089427496865859e-4;7272;80
2016;Uto;Libyen;4;8.357709987463436e-4;4399;80
2016;Uto;Litauen;1;2.089427496865859e-4;7272;80
2016;Uto;Luxemburg;1;2.089427496865859e-4;7272;80
2016;Uto;Marokko;6;0.0012536564981195152;3495;80
2016;Uto;Mexiko;3;6.268282490597576e-4;5028;80
2016;Uto;Mongolei;2;4.178854993731718e-4;5887;80
2016;Uto;Nepal;1;2.089427496865859e-4;7272;80
2016;Uto;Neuseeland;2;4.178854993731718e-4;5887;80
2016;Uto;Niederlande;5;0.0010447137484329294;3919;80
2016;Uto;Nordmazedonien;26;0.005432511491851233;1437;80
2016;Uto;Österreich;12;0.0025073129962390303;2274;80
2016;Uto;Pakistan;6;0.0012536564981195152;3495;80
2016;Uto;Philippinen;1;2.089427496865859e-4;7272;80
2016;Uto;Polen;9;0.0018804847471792729;2733;80
2016;Uto;Portugal;78;0.0162975344755537;690;80
2016;Uto;Rumänien;8;0.001671541997492687;2923;80
2016;Uto;Russland;8;0.001671541997492687;2923;80
2016;Uto;Schweden;10;0.002089427496865859;2565;80
2016;Uto;Schweiz;3719;0.7770580860844128;14;80
2016;Uto;Serbien;41;0.00856665273715002;1112;80
2016;Uto;Sierra Leone;1;2.089427496865859e-4;7272;80
2016;Uto;Singapur;1;2.089427496865859e-4;7272;80
2016;Uto;Slowakische Republik;7;0.0014625992478061011;3180;80
2016;Uto;Slowenien;4;8.357709987463436e-4;4399;80
2016;Uto;Somalia;63;0.01316339323025491;844;80
2016;Uto;Spanien;39;0.00814876723777685;1140;80
2016;Uto;Sri Lanka;32;0.006686167989970748;1288;80
2016;Uto;Staat unbekannt;2;4.178854993731718e-4;5887;80
2016;Uto;Südafrika;2;4.178854993731718e-4;5887;80
2016;Uto;Syrien;19;0.003969912244045131;1693;80
2016;Uto;Thailand;4;8.357709987463436e-4;4399;80
2016;Uto;Togo;1;2.089427496865859e-4;7272;80
2016;Uto;Tschechische Republik;2;4.178854993731718e-4;5887;80
2016;Uto;Tunesien;3;6.268282490597576e-4;5028;80
2016;Uto;Türkei;34;0.0071040534893439195;1242;80
2016;Uto;Ukraine;4;8.357709987463436e-4;4399;80
2016;Uto;Ungarn;5;0.0010447137484329294;3919;80
2016;Uto;Vereinigte Staaten;10;0.002089427496865859;2565;80
2016;Waidberg;Afghanistan;7;0.0014129995962858296;3180;78
2016;Waidberg;Albanien;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Algerien;2;4.037141703673799e-4;5887;78
2016;Waidberg;Angola;2;4.037141703673799e-4;5887;78
2016;Waidberg;Argentinien;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Aserbaidschan;2;4.037141703673799e-4;5887;78
2016;Waidberg;Äthiopien;3;6.055712555510698e-4;5028;78
2016;Waidberg;Australien;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Bangladesh;3;6.055712555510698e-4;5028;78
2016;Waidberg;Belarus;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Belgien;5;0.0010092854259184498;3919;78
2016;Waidberg;Bosnien-Herzegowina;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Brasilien;6;0.0012111425111021397;3495;78
2016;Waidberg;Bulgarien;4;8.074283407347598e-4;4399;78
2016;Waidberg;China;7;0.0014129995962858296;3180;78
2016;Waidberg;Deutschland;275;0.05551069842551474;195;78
2016;Waidberg;Dominikanische Republik;7;0.0014129995962858296;3180;78
2016;Waidberg;Ecuador;2;4.037141703673799e-4;5887;78
2016;Waidberg;Eritrea;43;0.008679854662898667;1079;78
2016;Waidberg;Estland;3;6.055712555510698e-4;5028;78
2016;Waidberg;Finnland;4;8.074283407347598e-4;4399;78
2016;Waidberg;Frankreich;31;0.006257569640694388;1308;78
2016;Waidberg;Georgien;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Griechenland;7;0.0014129995962858296;3180;78
2016;Waidberg;Grossbritannien;28;0.005651998385143318;1379;78
2016;Waidberg;Indien;7;0.0014129995962858296;3180;78
2016;Waidberg;Indonesien;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Irak;5;0.0010092854259184498;3919;78
2016;Waidberg;Iran;5;0.0010092854259184498;3919;78
2016;Waidberg;Israel;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Italien;80;0.016148566814695196;673;78
2016;Waidberg;Jamaika;2;4.037141703673799e-4;5887;78
2016;Waidberg;Jordanien;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Kamerun;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Kolumbien;4;8.074283407347598e-4;4399;78
2016;Waidberg;Kongo (Brazzaville);6;0.0012111425111021397;3495;78
2016;Waidberg;Kosovo;14;0.002825999192571659;2063;78
2016;Waidberg;Kroatien;2;4.037141703673799e-4;5887;78
2016;Waidberg;Kuba;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Lettland;2;4.037141703673799e-4;5887;78
2016;Waidberg;Liechtenstein;3;6.055712555510698e-4;5028;78
2016;Waidberg;Luxemburg;2;4.037141703673799e-4;5887;78
2016;Waidberg;Malaysia;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Marokko;6;0.0012111425111021397;3495;78
2016;Waidberg;Mexiko;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Mongolei;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Neuseeland;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Niederlande;12;0.0024222850222042794;2274;78
2016;Waidberg;Nigeria;3;6.055712555510698e-4;5028;78
2016;Waidberg;Nordmazedonien;11;0.0022204279370205892;2428;78
2016;Waidberg;Norwegen;2;4.037141703673799e-4;5887;78
2016;Waidberg;Österreich;35;0.007064997981429148;1226;78
2016;Waidberg;Pakistan;4;8.074283407347598e-4;4399;78
2016;Waidberg;Peru;2;4.037141703673799e-4;5887;78
2016;Waidberg;Philippinen;2;4.037141703673799e-4;5887;78
2016;Waidberg;Polen;13;0.0026241421073879695;2166;78
2016;Waidberg;Portugal;50;0.010092854259184497;977;78
2016;Waidberg;Rumänien;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Russland;7;0.0014129995962858296;3180;78
2016;Waidberg;Schweden;12;0.0024222850222042794;2274;78
2016;Waidberg;Schweiz;4047;0.8169156237383932;8;78
2016;Waidberg;Serbien;21;0.004238998788857489;1608;78
2016;Waidberg;Slowakische Republik;7;0.0014129995962858296;3180;78
2016;Waidberg;Slowenien;3;6.055712555510698e-4;5028;78
2016;Waidberg;Somalia;19;0.003835284618490109;1693;78
2016;Waidberg;Spanien;22;0.0044408558740411785;1559;78
2016;Waidberg;Sri Lanka;8;0.0016148566814695195;2923;78
2016;Waidberg;Südafrika;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Syrien;8;0.0016148566814695195;2923;78
2016;Waidberg;Thailand;6;0.0012111425111021397;3495;78
2016;Waidberg;Togo;2;4.037141703673799e-4;5887;78
2016;Waidberg;Tschechische Republik;1;2.0185708518368994e-4;7272;78
2016;Waidberg;Tunesien;6;0.0012111425111021397;3495;78
2016;Waidberg;Türkei;23;0.004642712959224869;1532;78
2016;Waidberg;Ukraine;4;8.074283407347598e-4;4399;78
2016;Waidberg;Ungarn;11;0.0022204279370205892;2428;78
2016;Waidberg;Venezuela;3;6.055712555510698e-4;5028;78
2016;Waidberg;Vereinigte Staaten;14;0.002825999192571659;2063;78
2016;Zürichberg;Afghanistan;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Algerien;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Angola;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Aserbaidschan;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Belgien;3;8.205689277899343e-4;5028;63
2016;Zürichberg;Bosnien-Herzegowina;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Brasilien;4;0.0010940919037199124;4399;63
2016;Zürichberg;Bulgarien;1;2.735229759299781e-4;7272;63
2016;Zürichberg;China;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Dänemark;7;0.0019146608315098468;3180;63
2016;Zürichberg;Deutschland;288;0.0787746170678337;185;63
2016;Zürichberg;Dominikanische Republik;3;8.205689277899343e-4;5028;63
2016;Zürichberg;Eritrea;22;0.006017505470459519;1559;63
2016;Zürichberg;Finnland;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Frankreich;36;0.009846827133479213;1202;63
2016;Zürichberg;Georgien;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Griechenland;7;0.0019146608315098468;3180;63
2016;Zürichberg;Grossbritannien;27;0.00738512035010941;1412;63
2016;Zürichberg;Guinea-Bissau;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Indien;5;0.0013676148796498905;3919;63
2016;Zürichberg;Irak;3;8.205689277899343e-4;5028;63
2016;Zürichberg;Iran;5;0.0013676148796498905;3919;63
2016;Zürichberg;Irland;7;0.0019146608315098468;3180;63
2016;Zürichberg;Israel;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Italien;49;0.013402625820568928;990;63
2016;Zürichberg;Japan;8;0.002188183807439825;2923;63
2016;Zürichberg;Kamerun;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Kanada;3;8.205689277899343e-4;5028;63
2016;Zürichberg;Kolumbien;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Korea (Süd-);2;5.470459518599562e-4;5887;63
2016;Zürichberg;Kosovo;5;0.0013676148796498905;3919;63
2016;Zürichberg;Kroatien;5;0.0013676148796498905;3919;63
2016;Zürichberg;Lettland;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Liechtenstein;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Litauen;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Luxemburg;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Mongolei;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Niederlande;31;0.008479212253829322;1308;63
2016;Zürichberg;Nigeria;3;8.205689277899343e-4;5028;63
2016;Zürichberg;Nordmazedonien;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Norwegen;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Österreich;28;0.007658643326039387;1379;63
2016;Zürichberg;Pakistan;5;0.0013676148796498905;3919;63
2016;Zürichberg;Polen;3;8.205689277899343e-4;5028;63
2016;Zürichberg;Portugal;28;0.007658643326039387;1379;63
2016;Zürichberg;Rumänien;6;0.0016411378555798686;3495;63
2016;Zürichberg;Russland;13;0.0035557986870897156;2166;63
2016;Zürichberg;Saudi-Arabien;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Schweden;15;0.004102844638949671;1955;63
2016;Zürichberg;Schweiz;2869;0.7847374179431073;47;63
2016;Zürichberg;Serbien;11;0.0030087527352297594;2428;63
2016;Zürichberg;Slowakische Republik;1;2.735229759299781e-4;7272;63
2016;Zürichberg;Somalia;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Spanien;32;0.0087527352297593;1288;63
2016;Zürichberg;Sri Lanka;7;0.0019146608315098468;3180;63
2016;Zürichberg;Syrien;15;0.004102844638949671;1955;63
2016;Zürichberg;Thailand;6;0.0016411378555798686;3495;63
2016;Zürichberg;Togo;2;5.470459518599562e-4;5887;63
2016;Zürichberg;Tschechische Republik;4;0.0010940919037199124;4399;63
2016;Zürichberg;Türkei;6;0.0016411378555798686;3495;63
2016;Zürichberg;Ukraine;6;0.0016411378555798686;3495;63
2016;Zürichberg;Ungarn;11;0.0030087527352297594;2428;63
2016;Zürichberg;Vereinigte Staaten;34;0.009299781181619256;1242;63
2017;Glattal;Afghanistan;13;0.0020164417558554367;2166;93
2017;Glattal;Albanien;4;6.204436171862882e-4;4399;93
2017;Glattal;Algerien;5;7.755545214828603e-4;3919;93
2017;Glattal;Angola;4;6.204436171862882e-4;4399;93
2017;Glattal;Äthiopien;6;9.306654257794323e-4;3495;93
2017;Glattal;Australien;2;3.102218085931441e-4;5887;93
2017;Glattal;Bangladesh;15;0.002326663564448581;1955;93
2017;Glattal;Belgien;8;0.0012408872343725764;2923;93
2017;Glattal;Bosnien-Herzegowina;18;0.002791996277338297;1748;93
2017;Glattal;Brasilien;14;0.0021715526601520088;2063;93
2017;Glattal;Bulgarien;10;0.0015511090429657206;2565;93
2017;Glattal;China;30;0.004653327128897162;1330;93
2017;Glattal;Côte d'Ivoire;1;1.5511090429657206e-4;7272;93
2017;Glattal;Dänemark;1;1.5511090429657206e-4;7272;93
2017;Glattal;Deutschland;272;0.0421901659686676;196;93
2017;Glattal;Dominikanische Republik;29;0.004498216224600589;1351;93
2017;Glattal;Ecuador;2;3.102218085931441e-4;5887;93
2017;Glattal;Eritrea;98;0.01520086862106406;554;93
2017;Glattal;Finnland;3;4.6533271288971617e-4;5028;93
2017;Glattal;Frankreich;27;0.004187994416007445;1412;93
2017;Glattal;Ghana;12;0.0018613308515588647;2274;93
2017;Glattal;Griechenland;19;0.002947107181634869;1693;93
2017;Glattal;Grossbritannien;25;0.0038777726074143014;1473;93
2017;Glattal;Guinea;1;1.5511090429657206e-4;7272;93
2017;Glattal;Haiti;1;1.5511090429657206e-4;7272;93
2017;Glattal;Indien;79;0.012253761439429191;681;93
2017;Glattal;Indonesien;1;1.5511090429657206e-4;7272;93
2017;Glattal;Irak;20;0.003102218085931441;1650;93
2017;Glattal;Iran;8;0.0012408872343725764;2923;93
2017;Glattal;Irland;1;1.5511090429657206e-4;7272;93
2017;Glattal;Island;2;3.102218085931441e-4;5887;93
2017;Glattal;Israel;2;3.102218085931441e-4;5887;93
2017;Glattal;Italien;184;0.02854040639056926;315;93
2017;Glattal;Japan;5;7.755545214828603e-4;3919;93
2017;Glattal;Jemen;2;3.102218085931441e-4;5887;93
2017;Glattal;Jordanien;1;1.5511090429657206e-4;7272;93
2017;Glattal;Kambodscha;1;1.5511090429657206e-4;7272;93
2017;Glattal;Kamerun;6;9.306654257794323e-4;3495;93
2017;Glattal;Kanada;2;3.102218085931441e-4;5887;93
2017;Glattal;Kenya;4;6.204436171862882e-4;4399;93
2017;Glattal;Kolumbien;4;6.204436171862882e-4;4399;93
2017;Glattal;Komoren;3;4.6533271288971617e-4;5028;93
2017;Glattal;Kongo (Brazzaville);11;0.0017062199472622926;2428;93
2017;Glattal;Korea (Süd-);4;6.204436171862882e-4;4399;93
2017;Glattal;Kosovo;90;0.013959981386691484;602;93
2017;Glattal;Kroatien;29;0.004498216224600589;1351;93
2017;Glattal;Kuba;1;1.5511090429657206e-4;7272;93
2017;Glattal;Lettland;2;3.102218085931441e-4;5887;93
2017;Glattal;Libanon;6;9.306654257794323e-4;3495;93
2017;Glattal;Libyen;2;3.102218085931441e-4;5887;93
2017;Glattal;Litauen;5;7.755545214828603e-4;3919;93
2017;Glattal;Malaysia;3;4.6533271288971617e-4;5028;93
2017;Glattal;Marokko;3;4.6533271288971617e-4;5028;93
2017;Glattal;Mexiko;4;6.204436171862882e-4;4399;93
2017;Glattal;Mongolei;2;3.102218085931441e-4;5887;93
2017;Glattal;Montenegro;11;0.0017062199472622926;2428;93
2017;Glattal;Neuseeland;1;1.5511090429657206e-4;7272;93
2017;Glattal;Niederlande;14;0.0021715526601520088;2063;93
2017;Glattal;Nigeria;4;6.204436171862882e-4;4399;93
2017;Glattal;Nordmazedonien;49;0.00760043431053203;990;93
2017;Glattal;Österreich;35;0.0054288816503800215;1226;93
2017;Glattal;Pakistan;18;0.002791996277338297;1748;93
2017;Glattal;Paraguay;1;1.5511090429657206e-4;7272;93
2017;Glattal;Peru;6;9.306654257794323e-4;3495;93
2017;Glattal;Philippinen;13;0.0020164417558554367;2166;93
2017;Glattal;Polen;12;0.0018613308515588647;2274;93
2017;Glattal;Portugal;199;0.030867069955017836;283;93
2017;Glattal;Rumänien;8;0.0012408872343725764;2923;93
2017;Glattal;Russland;12;0.0018613308515588647;2274;93
2017;Glattal;Saudi-Arabien;5;7.755545214828603e-4;3919;93
2017;Glattal;Schweden;9;0.0013959981386691485;2733;93
2017;Glattal;Schweiz;4448;0.6899333023111525;2;93
2017;Glattal;Serbien;109;0.016907088568326352;492;93
2017;Glattal;Slowakische Republik;20;0.003102218085931441;1650;93
2017;Glattal;Slowenien;8;0.0012408872343725764;2923;93
2017;Glattal;Somalia;24;0.0037226617031177293;1503;93
2017;Glattal;Spanien;90;0.013959981386691484;602;93
2017;Glattal;Sri Lanka;46;0.007135101597642315;1035;93
2017;Glattal;Staat unbekannt;6;9.306654257794323e-4;3495;93
2017;Glattal;Staatenlos;1;1.5511090429657206e-4;7272;93
2017;Glattal;Südafrika;1;1.5511090429657206e-4;7272;93
2017;Glattal;Sudan;3;4.6533271288971617e-4;5028;93
2017;Glattal;Syrien;39;0.00604932526756631;1140;93
2017;Glattal;Thailand;6;9.306654257794323e-4;3495;93
2017;Glattal;Tschechische Republik;4;6.204436171862882e-4;4399;93
